Label,Id
DRUG/NARCOTIC,397826
WARRANTS,403215
LARCENY/THEFT,863284
ASSAULT,424906
LARCENY/THEFT,8138
RECOVERED VEHICLE,614898
OTHER OFFENSES,293189
DRUG/NARCOTIC,634146
TRESPASS,125781
OTHER OFFENSES,289863
ASSAULT,293844
ASSAULT,843359
LARCENY/THEFT,830678
LARCENY/THEFT,60754
ASSAULT,335921
LARCENY/THEFT,334559
DRUNKENNESS,378261
VEHICLE THEFT,38655
LARCENY/THEFT,302961
LOITERING,581951
VANDALISM,148096
LARCENY/THEFT,254950
OTHER OFFENSES,38051
LARCENY/THEFT,445947
FORGERY/COUNTERFEITING,63963
OTHER OFFENSES,198321
LARCENY/THEFT,546690
NON-CRIMINAL,177490
TRESPASS,673839
DRUG/NARCOTIC,190245
BURGLARY,276479
MISSING PERSON,96046
SUSPICIOUS OCC,419057
NON-CRIMINAL,270137
LARCENY/THEFT,201874
OTHER OFFENSES,451828
LARCENY/THEFT,838833
ASSAULT,238450
WARRANTS,321755
VEHICLE THEFT,95700
SEX OFFENSES FORCIBLE,738808
ASSAULT,741893
ASSAULT,770419
ROBBERY,194407
OTHER OFFENSES,462229
DRUG/NARCOTIC,460345
ASSAULT,382476
MISSING PERSON,308165
LARCENY/THEFT,774716
NON-CRIMINAL,801856
DRUG/NARCOTIC,63444
NON-CRIMINAL,616231
VEHICLE THEFT,21461
BURGLARY,182346
NON-CRIMINAL,794747
VEHICLE THEFT,273200
LARCENY/THEFT,18586
VEHICLE THEFT,393881
WARRANTS,530964
ASSAULT,291043
OTHER OFFENSES,770766
OTHER OFFENSES,8005
ASSAULT,733607
LARCENY/THEFT,606678
FRAUD,148246
NON-CRIMINAL,269400
VEHICLE THEFT,625972
LARCENY/THEFT,14717
DRUG/NARCOTIC,93200
VANDALISM,104799
LARCENY/THEFT,2600
VANDALISM,595763
OTHER OFFENSES,521033
LARCENY/THEFT,499542
ASSAULT,379108
ASSAULT,14370
EMBEZZLEMENT,328147
ROBBERY,784774
FRAUD,118991
WEAPON LAWS,796422
NON-CRIMINAL,676440
DRUG/NARCOTIC,642925
LOITERING,33725
OTHER OFFENSES,860416
VANDALISM,92266
LARCENY/THEFT,334353
BURGLARY,800364
SUSPICIOUS OCC,569820
LARCENY/THEFT,792778
FORGERY/COUNTERFEITING,764186
LARCENY/THEFT,350692
ASSAULT,691234
OTHER OFFENSES,200087
OTHER OFFENSES,407094
VEHICLE THEFT,698073
OTHER OFFENSES,125001
FRAUD,704106
VANDALISM,89097
LARCENY/THEFT,415544
DRUG/NARCOTIC,311281
ASSAULT,181936
TRESPASS,568524
LARCENY/THEFT,293151
LARCENY/THEFT,490692
BURGLARY,828562
LARCENY/THEFT,55510
WARRANTS,528829
OTHER OFFENSES,466546
WARRANTS,403995
PROSTITUTION,193089
NON-CRIMINAL,5567
MISSING PERSON,153145
FRAUD,708821
OTHER OFFENSES,507559
NON-CRIMINAL,647883
LARCENY/THEFT,24098
WARRANTS,702546
VANDALISM,782970
VANDALISM,28143
LARCENY/THEFT,316535
OTHER OFFENSES,448169
ASSAULT,104208
ASSAULT,516253
LARCENY/THEFT,591841
DRUG/NARCOTIC,603062
OTHER OFFENSES,316188
NON-CRIMINAL,667537
VANDALISM,775413
FORGERY/COUNTERFEITING,157603
VANDALISM,358350
VANDALISM,37183
VEHICLE THEFT,387704
NON-CRIMINAL,257029
LARCENY/THEFT,589973
NON-CRIMINAL,67729
LARCENY/THEFT,156967
ASSAULT,755052
DRUG/NARCOTIC,689314
NON-CRIMINAL,445012
OTHER OFFENSES,721825
NON-CRIMINAL,839363
LARCENY/THEFT,869768
VANDALISM,753040
FRAUD,539878
VEHICLE THEFT,770341
DRUG/NARCOTIC,484332
LARCENY/THEFT,669824
LARCENY/THEFT,89520
PROSTITUTION,482558
WARRANTS,856722
NON-CRIMINAL,194036
PROSTITUTION,245005
NON-CRIMINAL,57817
WARRANTS,814457
VEHICLE THEFT,824536
BURGLARY,665246
SEX OFFENSES FORCIBLE,814262
LARCENY/THEFT,802633
OTHER OFFENSES,245105
NON-CRIMINAL,437574
WARRANTS,723721
NON-CRIMINAL,46489
LARCENY/THEFT,214360
DRUG/NARCOTIC,817631
LARCENY/THEFT,272768
LARCENY/THEFT,690216
LARCENY/THEFT,638162
OTHER OFFENSES,760386
LARCENY/THEFT,668881
DRUG/NARCOTIC,136040
FRAUD,247810
NON-CRIMINAL,230264
ASSAULT,257512
LARCENY/THEFT,769980
VANDALISM,105156
BURGLARY,262934
DRUG/NARCOTIC,818006
ASSAULT,635160
NON-CRIMINAL,15222
ASSAULT,691425
ASSAULT,127339
DRUG/NARCOTIC,715362
VANDALISM,79621
LARCENY/THEFT,269862
FRAUD,66927
MISSING PERSON,223407
LARCENY/THEFT,306238
LARCENY/THEFT,320834
SUSPICIOUS OCC,496785
LARCENY/THEFT,178056
NON-CRIMINAL,628438
FRAUD,454732
OTHER OFFENSES,203038
LARCENY/THEFT,253524
LARCENY/THEFT,865327
LARCENY/THEFT,426868
FORGERY/COUNTERFEITING,819300
LARCENY/THEFT,268399
OTHER OFFENSES,466820
DRUNKENNESS,112846
LARCENY/THEFT,369838
OTHER OFFENSES,455338
RECOVERED VEHICLE,352038
LARCENY/THEFT,181108
DRUG/NARCOTIC,178869
VEHICLE THEFT,655585
BURGLARY,371809
LARCENY/THEFT,775888
ASSAULT,19909
OTHER OFFENSES,322099
SUSPICIOUS OCC,751626
SECONDARY CODES,105021
LARCENY/THEFT,200261
LARCENY/THEFT,461265
LIQUOR LAWS,462206
NON-CRIMINAL,171303
OTHER OFFENSES,717056
BURGLARY,595595
BURGLARY,287419
SEX OFFENSES FORCIBLE,233683
MISSING PERSON,165041
FORGERY/COUNTERFEITING,856002
SUSPICIOUS OCC,414005
OTHER OFFENSES,8561
VANDALISM,659196
ASSAULT,66501
OTHER OFFENSES,129868
NON-CRIMINAL,470483
LARCENY/THEFT,396283
VEHICLE THEFT,103807
LARCENY/THEFT,264391
NON-CRIMINAL,426589
ASSAULT,220571
DRUG/NARCOTIC,58877
LARCENY/THEFT,150022
OTHER OFFENSES,536363
NON-CRIMINAL,18742
VEHICLE THEFT,811728
DRUG/NARCOTIC,732597
ASSAULT,502535
MISSING PERSON,133520
ASSAULT,138118
LARCENY/THEFT,841050
LARCENY/THEFT,189827
VEHICLE THEFT,667451
DRUG/NARCOTIC,442601
OTHER OFFENSES,383964
OTHER OFFENSES,376450
LARCENY/THEFT,542293
VEHICLE THEFT,730724
DRUG/NARCOTIC,175679
VANDALISM,366259
NON-CRIMINAL,549628
LARCENY/THEFT,229091
LARCENY/THEFT,863842
WARRANTS,482253
OTHER OFFENSES,360318
LARCENY/THEFT,34743
VEHICLE THEFT,830802
OTHER OFFENSES,17040
DRUG/NARCOTIC,805604
FRAUD,351720
LARCENY/THEFT,386814
VANDALISM,373234
ASSAULT,567953
VEHICLE THEFT,790234
ROBBERY,588474
LARCENY/THEFT,12322
LARCENY/THEFT,556513
DRUG/NARCOTIC,219427
WARRANTS,329387
VEHICLE THEFT,692149
DRUNKENNESS,765009
VEHICLE THEFT,865383
FORGERY/COUNTERFEITING,721835
SUSPICIOUS OCC,735941
VEHICLE THEFT,778067
OTHER OFFENSES,812881
ASSAULT,374130
WARRANTS,844426
SEX OFFENSES FORCIBLE,362666
SECONDARY CODES,521708
LARCENY/THEFT,716496
BURGLARY,306563
VANDALISM,598859
OTHER OFFENSES,809202
OTHER OFFENSES,684790
NON-CRIMINAL,560706
DRUNKENNESS,849196
NON-CRIMINAL,643296
ASSAULT,117007
WEAPON LAWS,267717
STOLEN PROPERTY,213857
ROBBERY,224426
OTHER OFFENSES,864222
BURGLARY,805388
NON-CRIMINAL,667302
ASSAULT,13118
ASSAULT,786990
MISSING PERSON,73816
BURGLARY,55706
NON-CRIMINAL,303482
LARCENY/THEFT,854357
OTHER OFFENSES,625739
NON-CRIMINAL,514994
DRUG/NARCOTIC,671888
DRUG/NARCOTIC,484994
WARRANTS,83928
NON-CRIMINAL,410677
OTHER OFFENSES,683293
LARCENY/THEFT,805306
VEHICLE THEFT,155939
SUSPICIOUS OCC,709569
BURGLARY,597225
STOLEN PROPERTY,170419
SEX OFFENSES FORCIBLE,349897
FRAUD,636863
NON-CRIMINAL,267985
TRESPASS,698291
LARCENY/THEFT,656771
LARCENY/THEFT,303020
LARCENY/THEFT,276747
OTHER OFFENSES,271002
MISSING PERSON,519456
BURGLARY,400464
LARCENY/THEFT,385599
VANDALISM,182065
SUSPICIOUS OCC,191116
LARCENY/THEFT,294792
LARCENY/THEFT,351708
LARCENY/THEFT,638081
LARCENY/THEFT,91854
NON-CRIMINAL,814316
PROSTITUTION,494349
VEHICLE THEFT,830805
OTHER OFFENSES,24724
WARRANTS,220316
DRUG/NARCOTIC,315797
WARRANTS,254397
VANDALISM,20304
OTHER OFFENSES,135802
FORGERY/COUNTERFEITING,413724
LARCENY/THEFT,266975
OTHER OFFENSES,457770
VEHICLE THEFT,849386
WARRANTS,192768
BURGLARY,631585
WARRANTS,722946
BURGLARY,362332
NON-CRIMINAL,67844
VANDALISM,343963
WARRANTS,276495
LARCENY/THEFT,183990
NON-CRIMINAL,237219
WARRANTS,196336
LARCENY/THEFT,416819
SUSPICIOUS OCC,225352
OTHER OFFENSES,739564
VEHICLE THEFT,695092
OTHER OFFENSES,453881
VEHICLE THEFT,470157
VANDALISM,90957
VEHICLE THEFT,558613
WARRANTS,303834
LARCENY/THEFT,374249
LARCENY/THEFT,537500
BURGLARY,459632
VEHICLE THEFT,830201
VANDALISM,600889
VANDALISM,577718
DRUG/NARCOTIC,479606
NON-CRIMINAL,589366
NON-CRIMINAL,206725
OTHER OFFENSES,337439
SUSPICIOUS OCC,685519
VEHICLE THEFT,211128
NON-CRIMINAL,278901
BURGLARY,469089
MISSING PERSON,845553
OTHER OFFENSES,387026
MISSING PERSON,328542
STOLEN PROPERTY,221185
SECONDARY CODES,242506
NON-CRIMINAL,446156
OTHER OFFENSES,349960
LARCENY/THEFT,440668
NON-CRIMINAL,584543
ASSAULT,808356
MISSING PERSON,466164
FRAUD,431951
BURGLARY,345909
BURGLARY,639688
DRUG/NARCOTIC,512747
ASSAULT,236570
LOITERING,379000
MISSING PERSON,216799
ASSAULT,76775
DRUG/NARCOTIC,512385
OTHER OFFENSES,482062
SUSPICIOUS OCC,736508
NON-CRIMINAL,838936
LARCENY/THEFT,339579
VEHICLE THEFT,680737
OTHER OFFENSES,14695
NON-CRIMINAL,317172
BURGLARY,675265
ASSAULT,12028
DRUG/NARCOTIC,505695
RUNAWAY,712723
VEHICLE THEFT,194834
ASSAULT,522236
OTHER OFFENSES,395018
DRUG/NARCOTIC,426223
BURGLARY,845339
WARRANTS,608488
VEHICLE THEFT,337663
ASSAULT,71385
NON-CRIMINAL,232824
OTHER OFFENSES,726889
MISSING PERSON,808452
OTHER OFFENSES,259954
WARRANTS,731452
LARCENY/THEFT,95771
RUNAWAY,738141
SUSPICIOUS OCC,592509
BURGLARY,456487
SUSPICIOUS OCC,846361
VEHICLE THEFT,14229
NON-CRIMINAL,82725
WARRANTS,667896
VEHICLE THEFT,726907
VEHICLE THEFT,710062
OTHER OFFENSES,316276
VANDALISM,289973
VANDALISM,338505
FORGERY/COUNTERFEITING,502674
VANDALISM,176590
TRESPASS,248929
OTHER OFFENSES,343169
DRUG/NARCOTIC,483850
VEHICLE THEFT,498120
LARCENY/THEFT,217146
DRUG/NARCOTIC,75912
SUSPICIOUS OCC,162107
STOLEN PROPERTY,606571
VANDALISM,531998
WEAPON LAWS,725058
VANDALISM,205917
VEHICLE THEFT,702845
OTHER OFFENSES,467819
ASSAULT,694724
LARCENY/THEFT,788235
OTHER OFFENSES,836875
STOLEN PROPERTY,560074
VANDALISM,362098
LARCENY/THEFT,130067
OTHER OFFENSES,23673
MISSING PERSON,540792
ASSAULT,404579
MISSING PERSON,63862
KIDNAPPING,797332
LARCENY/THEFT,597747
ASSAULT,293562
DRIVING UNDER THE INFLUENCE,296337
SUSPICIOUS OCC,278998
LARCENY/THEFT,107446
LARCENY/THEFT,96203
NON-CRIMINAL,130359
OTHER OFFENSES,226437
ROBBERY,660093
LARCENY/THEFT,571546
LARCENY/THEFT,568226
NON-CRIMINAL,860703
ASSAULT,798298
LARCENY/THEFT,452103
VEHICLE THEFT,833716
NON-CRIMINAL,169584
OTHER OFFENSES,376786
VANDALISM,256613
NON-CRIMINAL,199915
WARRANTS,253032
LARCENY/THEFT,26588
ROBBERY,735460
LARCENY/THEFT,201622
LARCENY/THEFT,819808
WARRANTS,693910
NON-CRIMINAL,348352
ASSAULT,640801
VANDALISM,464800
OTHER OFFENSES,98492
LARCENY/THEFT,144025
VANDALISM,170263
LARCENY/THEFT,24247
WARRANTS,28311
VANDALISM,28934
ASSAULT,600588
SECONDARY CODES,549099
SECONDARY CODES,234951
DRUG/NARCOTIC,765408
RUNAWAY,862988
FRAUD,649074
DRUG/NARCOTIC,874391
MISSING PERSON,95018
FORGERY/COUNTERFEITING,524620
DRUG/NARCOTIC,558134
VANDALISM,404326
VEHICLE THEFT,829789
VEHICLE THEFT,621215
DRUG/NARCOTIC,833536
OTHER OFFENSES,544635
WARRANTS,602621
ASSAULT,797387
LARCENY/THEFT,289595
OTHER OFFENSES,179207
DRUG/NARCOTIC,511331
ROBBERY,844686
ASSAULT,440550
ASSAULT,459653
OTHER OFFENSES,370467
OTHER OFFENSES,770275
OTHER OFFENSES,449369
OTHER OFFENSES,43245
NON-CRIMINAL,31545
RECOVERED VEHICLE,179039
LARCENY/THEFT,620125
ROBBERY,596993
BURGLARY,160237
FRAUD,257753
FRAUD,706100
LARCENY/THEFT,777824
LARCENY/THEFT,585045
NON-CRIMINAL,478682
SUSPICIOUS OCC,233623
NON-CRIMINAL,142844
FRAUD,120215
LARCENY/THEFT,521101
LARCENY/THEFT,63075
ROBBERY,866817
SECONDARY CODES,174356
NON-CRIMINAL,387908
DISORDERLY CONDUCT,376573
LARCENY/THEFT,196770
DRUG/NARCOTIC,91820
OTHER OFFENSES,657547
FORGERY/COUNTERFEITING,277041
LARCENY/THEFT,189354
LARCENY/THEFT,233045
LARCENY/THEFT,556860
OTHER OFFENSES,468816
OTHER OFFENSES,544493
DRUG/NARCOTIC,392159
OTHER OFFENSES,414664
VEHICLE THEFT,706142
NON-CRIMINAL,81029
OTHER OFFENSES,839332
BURGLARY,823645
LARCENY/THEFT,793929
LARCENY/THEFT,469475
OTHER OFFENSES,47859
LARCENY/THEFT,591741
DRUG/NARCOTIC,724362
MISSING PERSON,207491
LARCENY/THEFT,804050
SUSPICIOUS OCC,185222
LARCENY/THEFT,826570
LARCENY/THEFT,114948
WARRANTS,871770
OTHER OFFENSES,816491
FRAUD,215473
OTHER OFFENSES,295826
OTHER OFFENSES,300358
LARCENY/THEFT,665980
WEAPON LAWS,318730
ASSAULT,656952
OTHER OFFENSES,106043
LARCENY/THEFT,811330
ROBBERY,329013
VANDALISM,651983
LARCENY/THEFT,95540
VANDALISM,682578
SUSPICIOUS OCC,486947
VANDALISM,297774
VEHICLE THEFT,710841
DRUG/NARCOTIC,150866
ASSAULT,407023
LARCENY/THEFT,776169
BURGLARY,479014
NON-CRIMINAL,111016
BURGLARY,529316
ASSAULT,820785
ASSAULT,250793
BURGLARY,685153
ROBBERY,198304
LARCENY/THEFT,249801
OTHER OFFENSES,572720
BURGLARY,251914
OTHER OFFENSES,756653
WARRANTS,759361
ROBBERY,688099
ASSAULT,16896
VEHICLE THEFT,618063
LARCENY/THEFT,330891
ROBBERY,387080
VEHICLE THEFT,726282
VEHICLE THEFT,298813
LARCENY/THEFT,436228
ASSAULT,661161
OTHER OFFENSES,286041
VEHICLE THEFT,602482
OTHER OFFENSES,550340
OTHER OFFENSES,319223
LARCENY/THEFT,756574
LARCENY/THEFT,852463
ASSAULT,510621
ROBBERY,383097
OTHER OFFENSES,650231
ROBBERY,489861
NON-CRIMINAL,850186
ROBBERY,129106
ROBBERY,70333
OTHER OFFENSES,129332
LARCENY/THEFT,729748
VEHICLE THEFT,862327
ASSAULT,548154
LARCENY/THEFT,102107
LARCENY/THEFT,66629
SECONDARY CODES,819942
VANDALISM,442174
LARCENY/THEFT,157933
BAD CHECKS,674017
NON-CRIMINAL,335187
BURGLARY,729472
NON-CRIMINAL,722835
NON-CRIMINAL,373853
VEHICLE THEFT,718754
DRUG/NARCOTIC,540942
NON-CRIMINAL,144453
LARCENY/THEFT,383040
LARCENY/THEFT,543126
BURGLARY,389695
NON-CRIMINAL,393270
NON-CRIMINAL,624414
NON-CRIMINAL,100481
ASSAULT,380726
WARRANTS,829447
VANDALISM,416882
OTHER OFFENSES,558208
MISSING PERSON,490300
ROBBERY,366235
OTHER OFFENSES,777562
SUICIDE,573723
NON-CRIMINAL,160090
DRUG/NARCOTIC,360156
LARCENY/THEFT,627817
DRUG/NARCOTIC,672695
SUSPICIOUS OCC,713432
VEHICLE THEFT,1239
DRUG/NARCOTIC,81373
VANDALISM,694630
TRESPASS,566376
DRUG/NARCOTIC,363468
ASSAULT,747669
WARRANTS,158490
LARCENY/THEFT,694569
DRUNKENNESS,593860
MISSING PERSON,11245
DRUG/NARCOTIC,580654
ASSAULT,540663
DRUG/NARCOTIC,538211
DRUNKENNESS,669924
OTHER OFFENSES,729346
ASSAULT,452652
ASSAULT,39201
MISSING PERSON,841711
SUSPICIOUS OCC,710184
BURGLARY,556665
LARCENY/THEFT,153541
TRESPASS,602334
OTHER OFFENSES,717953
WARRANTS,727669
LARCENY/THEFT,13126
OTHER OFFENSES,263983
WARRANTS,393565
SECONDARY CODES,778841
VANDALISM,713040
ASSAULT,317956
WARRANTS,668512
LARCENY/THEFT,607349
NON-CRIMINAL,798869
ASSAULT,369154
NON-CRIMINAL,270780
LARCENY/THEFT,362821
VANDALISM,725515
SUSPICIOUS OCC,211600
VANDALISM,192775
OTHER OFFENSES,248010
DRUG/NARCOTIC,680775
ASSAULT,426255
OTHER OFFENSES,698540
WEAPON LAWS,538658
DISORDERLY CONDUCT,281865
ROBBERY,144552
OTHER OFFENSES,353766
BURGLARY,484641
DRUG/NARCOTIC,196063
LARCENY/THEFT,602962
LARCENY/THEFT,576914
WARRANTS,827876
BURGLARY,416577
DRUG/NARCOTIC,523202
VEHICLE THEFT,751448
VANDALISM,634820
LARCENY/THEFT,149541
WARRANTS,441471
BURGLARY,41729
LARCENY/THEFT,342153
VANDALISM,359354
DRUG/NARCOTIC,772628
OTHER OFFENSES,519476
DISORDERLY CONDUCT,351733
LARCENY/THEFT,294511
MISSING PERSON,359582
DRUNKENNESS,816245
ASSAULT,102968
VANDALISM,389470
OTHER OFFENSES,175736
STOLEN PROPERTY,199500
TRESPASS,220398
SUSPICIOUS OCC,567751
VANDALISM,285359
FORGERY/COUNTERFEITING,774655
ROBBERY,87179
TRESPASS,723400
OTHER OFFENSES,260587
LARCENY/THEFT,876891
LARCENY/THEFT,543053
LARCENY/THEFT,207264
VANDALISM,318430
NON-CRIMINAL,766559
NON-CRIMINAL,322048
OTHER OFFENSES,542825
NON-CRIMINAL,614752
DRUNKENNESS,849407
OTHER OFFENSES,863235
OTHER OFFENSES,453860
LARCENY/THEFT,490450
NON-CRIMINAL,143170
OTHER OFFENSES,313135
OTHER OFFENSES,633745
ASSAULT,305411
WARRANTS,213575
VEHICLE THEFT,103614
WARRANTS,556216
OTHER OFFENSES,17415
LARCENY/THEFT,253106
OTHER OFFENSES,85181
WARRANTS,802999
ROBBERY,221132
ASSAULT,147750
BURGLARY,289034
VANDALISM,304525
NON-CRIMINAL,734216
OTHER OFFENSES,750920
OTHER OFFENSES,668381
BURGLARY,701664
VANDALISM,276917
NON-CRIMINAL,72104
VANDALISM,356516
SECONDARY CODES,151385
ASSAULT,328705
NON-CRIMINAL,402065
ASSAULT,252638
VEHICLE THEFT,319875
WARRANTS,232083
WARRANTS,568620
STOLEN PROPERTY,242165
OTHER OFFENSES,259289
LARCENY/THEFT,739536
VEHICLE THEFT,198181
LARCENY/THEFT,16289
LARCENY/THEFT,185987
STOLEN PROPERTY,552205
ROBBERY,45249
MISSING PERSON,279012
OTHER OFFENSES,596736
VEHICLE THEFT,137599
OTHER OFFENSES,858436
LARCENY/THEFT,53580
MISSING PERSON,293322
OTHER OFFENSES,843773
VEHICLE THEFT,739577
OTHER OFFENSES,866973
VEHICLE THEFT,852177
DRUG/NARCOTIC,848047
ASSAULT,195305
LARCENY/THEFT,548481
LARCENY/THEFT,759154
ASSAULT,705861
LARCENY/THEFT,319453
LARCENY/THEFT,676628
ROBBERY,613730
LARCENY/THEFT,119854
OTHER OFFENSES,874214
LARCENY/THEFT,712996
VANDALISM,316665
WARRANTS,467223
ASSAULT,541142
OTHER OFFENSES,314774
WARRANTS,659252
OTHER OFFENSES,42663
SUSPICIOUS OCC,374438
OTHER OFFENSES,612154
MISSING PERSON,461994
MISSING PERSON,166863
LARCENY/THEFT,273192
DRUG/NARCOTIC,467241
ROBBERY,137916
NON-CRIMINAL,687551
OTHER OFFENSES,70399
OTHER OFFENSES,627102
LARCENY/THEFT,145623
MISSING PERSON,72792
FRAUD,665693
NON-CRIMINAL,156448
NON-CRIMINAL,806128
DRUG/NARCOTIC,572014
FRAUD,504906
FORGERY/COUNTERFEITING,544312
NON-CRIMINAL,41714
DRUG/NARCOTIC,340315
WEAPON LAWS,146641
VEHICLE THEFT,374003
NON-CRIMINAL,790863
OTHER OFFENSES,714437
OTHER OFFENSES,773095
WARRANTS,736218
ASSAULT,532237
DRUG/NARCOTIC,180378
NON-CRIMINAL,282932
WARRANTS,115210
LARCENY/THEFT,370499
LARCENY/THEFT,103536
ASSAULT,803424
DRUG/NARCOTIC,547962
WARRANTS,159874
NON-CRIMINAL,548804
RECOVERED VEHICLE,231470
NON-CRIMINAL,270444
NON-CRIMINAL,101744
OTHER OFFENSES,61445
ASSAULT,356180
WARRANTS,147226
LARCENY/THEFT,332753
ASSAULT,620210
LARCENY/THEFT,512533
NON-CRIMINAL,832018
BURGLARY,85180
OTHER OFFENSES,657778
VEHICLE THEFT,800044
SECONDARY CODES,387675
MISSING PERSON,855772
VEHICLE THEFT,105535
OTHER OFFENSES,593288
WARRANTS,354199
FORGERY/COUNTERFEITING,635688
OTHER OFFENSES,423971
BURGLARY,358330
NON-CRIMINAL,370654
VEHICLE THEFT,480692
NON-CRIMINAL,256764
NON-CRIMINAL,417777
WARRANTS,82162
MISSING PERSON,482319
NON-CRIMINAL,191281
SECONDARY CODES,833601
GAMBLING,546777
NON-CRIMINAL,67663
NON-CRIMINAL,128152
ASSAULT,566844
VANDALISM,221391
LARCENY/THEFT,205811
LARCENY/THEFT,479852
WARRANTS,770078
LARCENY/THEFT,7866
OTHER OFFENSES,535846
LARCENY/THEFT,196432
VEHICLE THEFT,824668
DRUG/NARCOTIC,364601
VEHICLE THEFT,787797
LARCENY/THEFT,473447
ASSAULT,27509
BURGLARY,210647
LARCENY/THEFT,91341
DRUG/NARCOTIC,251355
LARCENY/THEFT,212221
SUSPICIOUS OCC,273646
LARCENY/THEFT,506663
DRUG/NARCOTIC,871834
OTHER OFFENSES,469815
LARCENY/THEFT,67262
NON-CRIMINAL,237856
NON-CRIMINAL,3665
WEAPON LAWS,239609
WARRANTS,166500
VANDALISM,117970
NON-CRIMINAL,263839
NON-CRIMINAL,14252
DRUG/NARCOTIC,106491
OTHER OFFENSES,837563
VANDALISM,540688
MISSING PERSON,54366
LARCENY/THEFT,676387
OTHER OFFENSES,78361
NON-CRIMINAL,558260
OTHER OFFENSES,11819
VEHICLE THEFT,387024
LARCENY/THEFT,24479
OTHER OFFENSES,283186
DISORDERLY CONDUCT,224205
WARRANTS,690540
ASSAULT,108809
MISSING PERSON,159130
LARCENY/THEFT,849972
WARRANTS,714224
LARCENY/THEFT,748629
NON-CRIMINAL,839966
LARCENY/THEFT,591431
LARCENY/THEFT,542304
FRAUD,790485
ROBBERY,655122
LARCENY/THEFT,104902
VEHICLE THEFT,861025
OTHER OFFENSES,434938
WEAPON LAWS,656099
OTHER OFFENSES,54375
OTHER OFFENSES,289671
OTHER OFFENSES,613678
OTHER OFFENSES,102295
ASSAULT,302550
OTHER OFFENSES,866580
LARCENY/THEFT,733576
DRUG/NARCOTIC,869602
ASSAULT,420140
RECOVERED VEHICLE,397096
VANDALISM,241436
OTHER OFFENSES,277751
NON-CRIMINAL,156378
VANDALISM,340025
ASSAULT,122237
NON-CRIMINAL,390074
LARCENY/THEFT,203230
LARCENY/THEFT,866346
VEHICLE THEFT,2403
LARCENY/THEFT,613497
OTHER OFFENSES,561514
WARRANTS,340692
ASSAULT,59624
OTHER OFFENSES,483537
WARRANTS,37372
ASSAULT,563555
OTHER OFFENSES,867351
NON-CRIMINAL,678645
DRUG/NARCOTIC,775239
VEHICLE THEFT,297288
ASSAULT,558253
VANDALISM,83390
MISSING PERSON,854540
VEHICLE THEFT,813675
OTHER OFFENSES,22855
BURGLARY,656572
VANDALISM,493611
SUSPICIOUS OCC,850328
WARRANTS,832080
LARCENY/THEFT,181602
MISSING PERSON,349430
LARCENY/THEFT,21204
NON-CRIMINAL,683856
ROBBERY,156019
OTHER OFFENSES,837549
MISSING PERSON,326642
OTHER OFFENSES,499979
BURGLARY,261617
BURGLARY,362137
VANDALISM,823298
MISSING PERSON,17762
VEHICLE THEFT,271113
RUNAWAY,660703
LARCENY/THEFT,140652
NON-CRIMINAL,284386
LARCENY/THEFT,677747
MISSING PERSON,530715
NON-CRIMINAL,638697
FRAUD,461873
OTHER OFFENSES,525461
NON-CRIMINAL,681202
WARRANTS,425388
LARCENY/THEFT,542171
DRUG/NARCOTIC,552987
LARCENY/THEFT,669767
NON-CRIMINAL,712591
NON-CRIMINAL,482077
WARRANTS,645307
BURGLARY,209832
VANDALISM,754423
VEHICLE THEFT,463025
OTHER OFFENSES,285904
DRUG/NARCOTIC,751318
ASSAULT,389138
OTHER OFFENSES,573843
DRUG/NARCOTIC,701877
LARCENY/THEFT,253581
NON-CRIMINAL,285685
WARRANTS,720876
TRESPASS,830361
OTHER OFFENSES,768025
LARCENY/THEFT,325136
NON-CRIMINAL,98513
FAMILY OFFENSES,342402
LARCENY/THEFT,97935
OTHER OFFENSES,654579
ROBBERY,223889
VANDALISM,63800
BURGLARY,31281
LARCENY/THEFT,220401
LARCENY/THEFT,566914
TRESPASS,516749
OTHER OFFENSES,119406
OTHER OFFENSES,403313
LARCENY/THEFT,45843
VEHICLE THEFT,832636
MISSING PERSON,318309
DRUG/NARCOTIC,15130
LARCENY/THEFT,95932
ASSAULT,692213
LARCENY/THEFT,104824
OTHER OFFENSES,285752
BURGLARY,775002
NON-CRIMINAL,126983
OTHER OFFENSES,766172
VANDALISM,646479
NON-CRIMINAL,726040
LARCENY/THEFT,643592
WARRANTS,532646
BURGLARY,846863
TRESPASS,630446
NON-CRIMINAL,804529
VANDALISM,339875
NON-CRIMINAL,519962
VANDALISM,605524
OTHER OFFENSES,852181
VEHICLE THEFT,583275
VEHICLE THEFT,515155
OTHER OFFENSES,782550
ASSAULT,268661
NON-CRIMINAL,556244
RECOVERED VEHICLE,410314
LARCENY/THEFT,42672
DRUG/NARCOTIC,737150
LARCENY/THEFT,445274
FRAUD,143987
VANDALISM,504031
LARCENY/THEFT,640947
NON-CRIMINAL,823441
LARCENY/THEFT,429651
WARRANTS,256043
VEHICLE THEFT,873404
NON-CRIMINAL,267143
DRUG/NARCOTIC,354997
FRAUD,107201
VEHICLE THEFT,542617
MISSING PERSON,54365
PROSTITUTION,538335
NON-CRIMINAL,438666
LARCENY/THEFT,857971
VANDALISM,15621
OTHER OFFENSES,184934
OTHER OFFENSES,871246
VEHICLE THEFT,653989
LARCENY/THEFT,753310
OTHER OFFENSES,718496
